square_feet,bedrooms,bathrooms,age_years,garage_size,lot_size,neighborhood_score,school_rating,crime_rate,distance_to_city,property_tax,hoa_fees,price,property_type,heating_type,location
1072.5931223631608,2.0,2.0,2.0,0.7209969529056355,-1.7982147394091075,-0.9785883899886544,-0.47020333878531134,2.92727009247333,0.612332214002512,0.2431346551384891,-1.381591718463581,-5172079.192586531,Townhouse,Electric,Suburban
1183.6536813012435,1.0,1.0,1.0,0.48721819463042715,0.2674753888980612,0.0812914250424811,0.06573766004728737,0.1442535222820402,-0.26836879913738076,0.312865651490911,0.48459137883927483,12230317.508297758,Condo,Solar,Urban
937.3697446796134,1.0,2.0,1.0,-1.0025550405807153,-0.5557135445474877,0.7527106011060749,0.3871686266268043,1.518775005491651,0.3792480066219372,1.0833692963605164,-0.5667084820857454,12482840.557562044,Townhouse,Gas,Rural
910.0568656274143,1.0,2.0,2.0,0.5907443355103258,0.4484854541964401,-0.8707277716437414,-0.8837191406910628,0.06364906149651776,-0.773029709602703,1.8921917608330678,0.7245917787231225,-1385698.7990428098,Single Family,Oil,Suburban
967.7433715829885,2.0,2.0,2.0,0.3854696291118207,0.3815124510010799,0.5155868453535185,-0.6108408893562828,-2.0201514491777637,-0.2778205015094632,1.2644762095470679,0.10069301599400954,4445689.598279113,Single Family,Gas,Urban
1122.3110655392366,1.0,1.0,1.0,-0.21796838496072934,-1.2243997732210297,0.199982199863687,0.4113602775697078,0.20650562514583037,-0.4396161530170061,-1.2125219470836786,0.9574098452321899,-4359960.349793977,Condo,Gas,Suburban
1192.9092006623898,1.0,2.0,2.0,0.9381576073898973,0.6652556949544316,0.5492414784287455,-0.5625906916806249,2.542033979715604,-1.0657463125955868,2.246873118376549,-0.24859440771807098,3064358.097186133,Single Family,Gas,Urban
1098.7364669483804,2.0,2.0,1.0,0.8638273441557671,-1.3962291302361909,-0.5095665028698317,-2.4019469439505463,-1.0496741157567948,-0.7787395153691529,1.3709627601292933,-2.8439436647717677,-6580422.757359882,Single Family,Oil,Rural
1391.0310369382278,1.0,1.0,2.0,1.2132388366643196,-0.13167378245531886,-0.5717542523576644,-0.1787381196899341,0.5220455362447083,0.8628175552303323,0.2833051793804862,0.270321245843369,2932821.640994456,Condo,Oil,Urban
1072.7840751469241,2.0,1.0,2.0,0.4234624916014198,-1.788463949726815,1.120189460406847,0.7884710400131903,0.6523733807597761,0.06289991740664036,0.5235476578713052,0.6585259624305833,9192721.955168407,Townhouse,Gas,Suburban
997.7994173814711,1.0,2.0,1.0,-3.2210163559857135,0.741073780682286,-0.7377367046848409,-2.651828063044949,0.034271814200222225,1.3663894118544384,0.5896392313574,0.6865677467531761,-25564315.171494685,Single Family,Gas,Rural
880.0650697989686,2.0,1.0,1.0,1.4930031044432035,0.9945582357416216,-1.1132948341146311,0.8507193944606469,0.618360566259665,0.8918630221607488,0.44489589500988425,-0.6570352370173239,18770629.840057105,Townhouse,Gas,Rural
1715.2342374993873,2.0,2.0,1.0,-0.8033419752904754,1.7582721578752782,0.4760108000656256,1.305645561840047,2.1719932094942913,-1.7772637986896467,1.1074992401181563,-1.3068213411611485,15846318.83924941,Townhouse,Oil,Suburban
842.700875534134,2.0,1.0,1.0,0.5164059483911488,0.11437976070263597,-0.7609429805669716,0.4839119423794722,1.0113682571901796,0.24729405348683148,1.9259273205022611,-0.0970718201485539,20880418.592742227,Single Family,Gas,Rural
1098.9746725089058,1.0,2.0,2.0,-2.820266503429235,-0.8198441185598999,-1.7665645075202492,-0.08052964978643137,-1.7423692262512493,0.7587138248319099,0.9515649250581041,1.0382984117696008,-7759668.51744577,Condo,Oil,Suburban
1383.356636365521,2.0,1.0,2.0,0.8388708606780273,1.9801963416895896,1.1025269564560145,-1.1872204097428893,1.236848707354141,-0.49260287110232015,0.41069531377752816,0.7376067644769629,-2509897.2573822783,Condo,Gas,Suburban
1102.7719912927914,2.0,2.0,1.0,0.5237277654138535,-0.08341073474656137,-0.23307719205082233,-1.4512192162599356,-0.4347349681241913,-0.0875535464534396,-1.1216462365331947,-0.4172653653223936,-15020471.91232147,Townhouse,Solar,Urban
1052.575535227326,1.0,1.0,2.0,-0.5313158193259131,1.5353277333766129,-0.8726919359140094,-0.532487096099794,0.3164467585822151,1.3149370453402958,0.9605613534832284,0.006547891718373756,-1089350.90164047,Townhouse,Solar,Rural
1150.486161351983,2.0,1.0,2.0,-0.3525930970644072,-0.9501525300518723,-1.124165984761934,-0.26284049946239324,1.0733401768635453,1.1780873685621747,-2.207547565671355,0.7002098475187655,-9255747.70100942,Single Family,Gas,Urban
1119.623066725193,2.0,2.0,2.0,1.4926511788340047,0.86074242523694,0.2534036652162668,0.35951888153323863,0.03756046741981141,0.33312205694220387,-0.44153532917022287,-0.05967482488355888,-2452264.828393632,Townhouse,Solar,Suburban
1162.8719065767327,2.0,2.0,2.0,0.517659020469123,2.632382064837391,1.0536417966078395,-1.3516846056163336,0.18676676447707832,-0.9758732529773327,-0.9232332461109043,-0.949398888831943,-23371604.345397912,Townhouse,Solar,Urban
1510.9465443521713,2.0,1.0,1.0,1.7219642881321755,0.47911912778277205,-0.7296578822941205,-0.7098426594447239,-0.9653820207044944,0.03709234193645585,-0.21191059347748104,-1.027994073217439,11507662.840187175,Townhouse,Oil,Urban
1224.0435794004622,1.0,1.0,1.0,-0.142488851726558,-1.9404302255083603,0.8433834529907315,-1.0103297875965338,0.23704122386302606,-0.5503535878198212,0.5017163242341968,1.4236311818185134,10435598.074287066,Townhouse,Oil,Urban
1267.6281825627077,2.0,1.0,1.0,-0.09132498805646906,0.18271552626482176,-0.8015515005812999,-0.06065908179918997,0.14583581245592506,0.5012041823841213,0.7576378895174982,1.0459115893866522,374873.28124214,Condo,Solar,Urban
878.841566101015,2.0,2.0,1.0,-0.5172167487091028,0.6843606496072474,-2.477903509100612,0.7531566108861996,-0.7247550882349062,-1.2700847385126517,2.6099494209478524,-0.6875032851377786,3753871.2496648408,Townhouse,Solar,Urban
842.4441207633336,1.0,1.0,1.0,0.13035720265710996,-1.079161816904492,1.5443334869712346,0.6647630897243628,0.377618406420093,-2.239322666564225,0.055739773326367856,-2.204482050880324,7803657.041442706,Condo,Oil,Rural
1220.9278329961526,1.0,1.0,1.0,-0.6132969571807217,-0.9961033363896793,-1.5847343329729098,0.0589007933198389,0.11269850904696596,1.5651658481700523,-0.8976249758117046,1.348230044425131,3085445.276932086,Single Family,Electric,Rural
814.4507617489305,2.0,1.0,1.0,0.49325417619303186,-1.7606364433375037,-2.159268935319768,-0.23603419015604085,-1.87405550273122,1.0788495665089635,-0.34513723047659045,-0.4990082644297892,5669271.274864364,Condo,Electric,Suburban
1255.4535175168746,3.0,2.0,2.0,-1.2773711335506177,1.805668878116265,-0.1693288571150473,1.1127981956129065,-0.07398478153626888,-0.402833428474804,-1.038540857035756,0.6555543582884528,-19377643.354021855,Condo,Solar,Suburban
1617.8147503876407,1.0,1.0,1.0,-1.7967832458768926,1.4481176610449604,1.4390281877265114,0.11721725607293776,-0.944823893643764,0.05102161088260888,-1.8000568117798457,0.4587235424106297,788545.1125779266,Condo,Solar,Urban
1262.3609027567104,2.0,1.0,2.0,1.2746531240383412,0.14641429184260343,-1.1040256334723855,-1.1975323112651621,-0.6626914834880354,-0.8938164305816126,0.955388571179851,-1.4902475232990466,416711.03530135483,Townhouse,Solar,Suburban
1179.4238829193982,2.0,1.0,1.0,1.4812365916235948,-0.4333505550845262,1.2306458041780113,-0.006334140465255962,0.8329454428250415,-2.16116210357171,-1.3859266659702465,1.2207151954954414,6667469.841494189,Condo,Solar,Urban
851.3748056540077,1.0,1.0,1.0,-1.2973474099415438,0.17200582720152116,0.2000234056665911,0.25501576596840186,-2.0789184806793735,0.4722395776438684,-0.3035719351199467,-1.3450986154625424,-3504560.3010934847,Single Family,Electric,Suburban
1213.064316911476,2.0,2.0,1.0,0.2503986972793056,0.4198746227917677,0.13008693626173806,-0.04122074336811748,1.887166061671248,2.1270045388929955,0.9353498192747322,-0.6405142243559804,12824502.830313707,Townhouse,Electric,Urban
1104.8688616683526,1.0,2.0,1.0,0.6887127445547695,0.24260281305494147,-0.7287901963773834,-0.885668184006416,1.419064413357521,-0.8507827486281534,-1.3387237061355735,-0.48171705093552597,-5641264.334917168,Condo,Solar,Suburban
1128.4029142547402,2.0,1.0,1.0,-0.8909854419534301,0.36309843266103836,-1.537503218234725,1.9473042288896754,1.3583571664306051,1.1219504919152248,-0.35167424284377147,-0.05559052319927134,10586251.948277306,Single Family,Oil,Suburban
963.348106593182,2.0,2.0,1.0,-0.15032046027187207,-0.4124138182164804,1.3032780373160637,-0.8852486861242225,-1.0425776946705763,0.18106274277108234,0.31635832153614474,0.5861658003927833,-11435317.537461113,Single Family,Electric,Rural
971.3588884390722,1.0,2.0,2.0,0.6495813316461732,-0.2537097350663985,1.075103453808939,-1.3109120070721594,1.0784261944729463,-1.7420539417718304,-0.6579581276655111,-0.34130451466005923,-8504519.193315247,Single Family,Electric,Rural
1129.8249990411853,2.0,2.0,2.0,-0.03658997434293117,0.3817341689625093,0.1247520996639345,0.24941768768504166,1.0901834710204468,-0.326673247509044,0.2935375299686405,1.5154448083522476,-4419176.196929401,Single Family,Electric,Suburban
1585.146149137193,2.0,2.0,2.0,-1.8107213051670272,2.24440673789221,0.12992739205381387,-0.8724334411889024,-1.0869960871517366,-2.4642720517314447,-0.8968063786658277,0.23206516781555983,-26687012.574557535,Townhouse,Solar,Suburban
1391.5153326589252,1.0,2.0,2.0,1.4357400609348814,0.25938433344280215,1.4043055051659388,-0.5450275729224314,-1.256269144910345,-0.01110259062283435,0.5603619506667348,1.9080108509791196,-4905118.117838034,Townhouse,Electric,Rural
1158.9609754742908,2.0,2.0,1.0,-0.43772185196590513,-1.3616365481798123,0.6534373706720666,-0.26866861640904105,-0.41615479711295045,0.014079798464584264,-0.2723246099947618,-0.052063541199248935,-14778058.112525195,Condo,Gas,Rural
1682.412941895868,2.0,2.0,1.0,-1.369463774656058,-0.14663177404360228,0.7914974359729572,0.5753567245201257,-0.7742699224040547,0.9606132325034853,0.14340596107130443,-0.171810463802674,3048931.975445813,Townhouse,Electric,Urban
838.0962107243611,1.0,2.0,1.0,-2.3669689575063617,-0.03139593706602425,-0.2867063218036532,0.7561151761751815,0.8934728944259902,-0.5318757929022689,-0.16306127972697482,0.670167262130463,-4480526.791781639,Single Family,Electric,Rural
987.5868624177782,2.0,1.0,2.0,-0.8816651280823552,1.5405666113413128,0.5507426915325475,2.0916654352700794,1.1415376602351135,0.9989678353166206,-0.08117361031679111,0.9626849170525694,9845622.495649783,Townhouse,Electric,Urban
1224.8059942581067,2.0,1.0,2.0,0.14304876987895235,0.3796396483859655,0.7105491022977853,1.00163182520856,0.6928575842374367,1.3934545275244314,-0.39305275706140097,0.42934082280173436,2156330.7475420134,Condo,Gas,Rural
1204.797217985943,1.0,1.0,2.0,-0.7165734884241052,-1.3755108895687427,2.1052974294583118,2.0538186900865965,0.5308943142159493,-0.8125457701219856,-0.44565030302999464,0.034887947089408566,15464371.57334753,Townhouse,Gas,Rural
1387.566538042985,1.0,2.0,1.0,-2.496798117119087,-0.3350882992233443,-2.103049516869974,-0.01595862986449861,-0.2936071589976261,0.8064772299231251,-0.9908276498598773,-1.2734890162346568,-27366375.122085087,Single Family,Oil,Rural
1062.224068131326,1.0,1.0,2.0,-1.6566232076777738,1.2496189052966666,-0.9878733409007492,0.6952029000839993,-0.7353034606819523,0.2837510236615011,1.3705361439967134,-0.8468509661253646,946020.7631759124,Condo,Oil,Rural
1195.165690849234,2.0,1.0,2.0,-1.9095827671969017,0.15696862704876002,-0.4562340046084945,0.5141409907607227,1.561022930447959,1.2515793826826966,0.10062211083544212,-1.6117850634872015,-5176403.416820684,Condo,Solar,Urban
1209.9503883794246,1.0,1.0,1.0,0.024923486154200765,2.195012029127749,-0.281630515972747,-1.2227332541377447,-0.48068040997651684,-0.6101546392025485,-0.44080953134857737,1.667211600851755,7492110.1663077595,Single Family,Gas,Rural
939.3974898857765,2.0,1.0,2.0,-0.8500082547603859,-1.4467571063284652,-0.7567803670208672,2.411640191788569,0.067470025257223,0.14328667188202532,1.6860069497704442,1.4754541310422942,11080743.387729965,Townhouse,Gas,Urban
1518.1269324640589,1.0,1.0,2.0,-0.4876334209549628,0.020106466869098387,2.8243305910030463,0.04600638673634095,0.6939232331912584,-0.6411142602246448,2.497415126419854,-1.3189684983025107,8177022.076850328,Single Family,Gas,Rural
1025.8238181779711,1.0,2.0,2.0,1.9443303158147736,-0.07390739771096427,-0.0381131419300436,0.1388657981988194,2.311303586756249,-1.3556334850128828,-0.726656632260249,-1.3716260698570923,833703.0028359264,Single Family,Solar,Urban
1482.977855600267,1.0,1.0,2.0,0.6835693232004776,1.1126883749899252,-1.3526702858435344,0.40865281148067084,1.2119439853864005,-1.0293715081820716,-1.77623523289832,-1.5223591862178911,-8414207.018886076,Condo,Electric,Rural
806.7251823096465,2.0,2.0,2.0,1.784775039185095,0.5061576554607123,0.957932055215684,0.4158368362860605,-0.22485305579485193,0.6002129657442777,-0.4288479256060734,1.8076085077692632,11964310.987466348,Townhouse,Solar,Urban
1105.111781605517,1.0,1.0,2.0,-1.2074553821845717,-0.7108901786657872,-0.6009576288967384,-0.828857008980842,-1.843051026465278,0.5354259563028727,-1.0716305127955148,0.699953357019201,-11770805.636592025,Townhouse,Oil,Urban
912.6625897702526,1.0,1.0,2.0,-0.9492134807566824,0.4584725691988813,-1.519513338241084,1.0110500156528335,0.7837794503089633,-0.16131272277353798,-0.6773125282501883,-0.21980270560773324,-2317748.51753618,Condo,Oil,Urban
800.0802537035424,1.0,2.0,2.0,1.0018704135410883,-0.6270365091498449,-0.6614878852815197,0.04117951694893489,-1.738397578521786,0.5136752157933061,-2.070273544513395,0.0746280098168474,-7180874.523775324,Condo,Oil,Rural
873.3035276111627,2.0,2.0,2.0,1.2341167999418716,-1.299678552330366,-1.361295933619705,0.33283614315262783,-0.4003973447357812,0.12224855319600349,-0.7947730872307747,-1.2978410999073327,-13585983.637771664,Condo,Electric,Urban
1057.1820997733776,1.0,2.0,1.0,-0.7847294673610576,-1.1920339103771125,0.9689571163838906,-0.14893543072163745,-0.46288113153134913,0.41594788987990705,-0.21529958544861094,0.20108565915376136,-2600897.888947274,Condo,Gas,Urban
865.03014677681,2.0,2.0,1.0,-0.5561187467607805,0.21853404241094568,-0.736770135947622,-1.4068150094975382,1.6690695258263315,0.5859042011646491,1.3254321090950785,-1.4152671919241875,812291.2291549189,Townhouse,Oil,Rural
1164.2308108401714,1.0,1.0,1.0,-0.37185788227866556,1.1918993344135727,-1.4769249275319014,0.15776143929376948,0.31952467078295543,-1.0973683189710666,-1.3902219251534627,-0.7393714074590362,621849.1777764461,Condo,Solar,Rural
940.1413565385903,3.0,1.0,1.0,0.6051330157589494,-0.2105349403529925,-0.8033604327656939,-0.691054377393896,-1.3806521701101395,0.11835020112343628,-0.8343381865826627,-0.03813456882464047,-14487461.496602828,Townhouse,Gas,Suburban
1442.1859877545994,2.0,2.0,2.0,1.1762257067585293,-0.43100110583293877,-2.094437526714903,-0.7997428881105317,0.02002733980403,-1.4872897932074287,-0.04674945390270229,-0.13118015426484034,-13259855.140401507,Condo,Gas,Urban
944.0194369610382,1.0,2.0,1.0,-0.6277339060845056,1.1373145423647297,-0.9455068799427312,-1.0753123930492379,1.4185313451480366,1.676393027208203,-1.2070216478572156,-1.1533505105959596,-15559487.84884799,Single Family,Gas,Suburban
833.4794451576229,1.0,2.0,1.0,-1.066363075384819,1.8838110311848022,-1.364033164839314,1.6858701522215231,0.2775246844762952,-0.3294411047248347,1.0028097519551404,0.3582345940144528,10815306.33123568,Townhouse,Gas,Rural
1326.2735959350553,2.0,1.0,2.0,-1.572989257072861,-0.6374874348250117,-0.7312545688129569,-0.8491048509902235,0.9942988266876233,0.3056655686425959,0.4853599075531901,-0.897659385275054,-12742860.543640634,Single Family,Oil,Urban
945.2315878306324,1.0,1.0,2.0,0.40650434599374996,0.10641932274471189,-0.8172036036627213,-0.1508610267853418,2.3993772067064114,0.1339078690449503,0.635233021854534,-1.6851945308079082,9608808.607140115,Condo,Electric,Urban
1228.583271064978,1.0,2.0,1.0,-0.07078054990041978,-1.1458781929703752,1.0081109620075246,1.8724201048337652,2.34887597041423,-1.3714191992442606,-0.7455892915272146,-2.08264511304711,2328073.2042815965,Townhouse,Electric,Urban
2100.8415570901975,1.0,2.0,1.0,0.24075317948856825,-0.8505204542092998,-1.2242982362893657,0.6731813512699585,0.5655096456315442,-0.13845598398377382,1.2897527540827458,-0.2090232572860252,18009123.32220411,Townhouse,Electric,Suburban
1188.901449916261,1.0,2.0,2.0,1.6911732112803357,0.23212204880842066,-1.1909026081270544,-0.07474861990256311,1.3176223293096179,0.041650920160711244,-0.4004454261431075,-1.115929614872567,-9839625.583203256,Single Family,Electric,Rural
1666.4193770858642,2.0,2.0,2.0,-1.0512963721967528,1.16493678372679,-0.04853252597824866,-1.5228997141388205,0.4030248821827379,2.533710829130129,-0.9415566811796706,1.8233829527602974,-24948927.696082193,Single Family,Gas,Urban
1124.5738605352103,1.0,1.0,2.0,-0.22666220372399956,-1.681376891715264,-0.25460798601388357,-1.7959827345840234,-0.45325952594704233,0.23787515634886738,-0.7648492283081031,-1.1096093679030308,-2526611.0766136874,Condo,Solar,Urban
1010.5513860809159,2.0,2.0,2.0,-2.161055997349271,-0.46995787317315146,-2.2259354179580777,0.4675749124821571,1.0048216917579127,1.1389106114800476,1.8190771901958052,-0.7875514406287065,5992895.5194316935,Condo,Oil,Rural
1775.3484472100538,2.0,1.0,2.0,-0.9567460765772849,-0.2248603638828204,-0.0004192039456929153,-0.0727075627362879,-0.9144164021122101,0.7846279129583488,-0.5891604389306629,0.0619370215176507,-21069933.832732294,Single Family,Gas,Urban
1037.3710524199455,1.0,2.0,1.0,0.6102350056939962,0.3820337057160107,-0.5881085989243096,0.2483054757359842,0.3775547328379105,0.7524833770742185,-0.9683358632535589,1.089272246931099,11442388.963548765,Townhouse,Electric,Suburban
928.0836084306559,1.0,1.0,1.0,0.914945262528311,-0.2750134722550482,0.8230113569242725,-1.6402155886257794,-1.2026482651361439,-0.9114341385878826,1.2850288273476578,-0.8107383280214768,16916162.51319125,Single Family,Gas,Urban
1139.798874467338,2.0,1.0,1.0,-0.7153037092599682,0.852433334796224,0.18645431476942764,0.6339190223180112,-0.7303666317171367,-2.025142586657607,2.1439440893253257,-0.661786464768388,7619783.616064844,Condo,Electric,Rural
1202.7008350327903,1.0,2.0,2.0,-0.8097605415999324,-0.16508266237098573,1.1644758470500058,0.40271818926982167,0.020271892122288065,0.6252284708731023,1.7846356069497724,-0.9646575888950566,-2334123.448796472,Single Family,Solar,Rural
1382.4954412819616,3.0,2.0,1.0,0.23386510100924698,1.0064110400265547,-0.04091753519506904,-1.7059590948907353,0.6253183340215028,-0.627092824772296,2.052073311421935,-0.14648067072816137,2760731.8006451195,Condo,Gas,Suburban
904.6771650938074,1.0,2.0,2.0,-0.6773622287217693,-0.9738661536932566,-0.41451621746765044,-0.4284217300000358,-0.5493833839499503,0.26140450254721065,-0.0967494053303549,1.1265178936857032,-9442571.926016863,Condo,Electric,Urban
1372.1465342799695,2.0,1.0,2.0,1.1801281737415277,-0.6375875420759638,-0.8784738013420597,0.9452115346114832,-1.387868550455802,0.5008315910042115,0.16801534053252842,0.7424589135926202,14019924.081137188,Single Family,Gas,Urban
1120.9107019721707,2.0,1.0,2.0,0.686774070503355,-1.0731902740670494,0.47263976299001165,2.054092441435975,-0.5693514235811376,0.6054045047627467,0.5557421780428925,0.5308015836727297,10404602.885233423,Townhouse,Solar,Suburban
934.0834749109869,2.0,2.0,2.0,-0.21556794341894983,-1.417639757227406,0.6067950250596346,0.7692152772290496,0.2733112495851642,-0.1395951271157517,0.6561162018602708,0.24581922181638913,8375769.433620952,Townhouse,Electric,Suburban
910.2917688686804,1.0,2.0,1.0,0.41875996012749656,-2.5535495960558983,0.09315833769974234,1.7665118003276337,-1.2709517210922827,1.0386060692088166,0.6595314695891383,-0.5109891701957271,15280188.646227047,Townhouse,Electric,Suburban
1210.8008363202398,1.0,2.0,1.0,0.5632977958646477,0.11515480383777629,1.3033609029296578,-0.49327172113008283,-0.34848970276917496,0.33480029113944126,0.7267824785601718,-0.3610767652506478,5112755.05642039,Condo,Oil,Urban
1588.537411163582,2.0,2.0,1.0,-0.22776128871237047,-1.3520364270678291,0.23070615645769357,1.1132600646021393,0.6505926199637431,0.12090591508605468,1.113695678385025,-0.9987968750056725,15353074.515719015,Single Family,Gas,Suburban
1729.062506866796,2.0,2.0,2.0,0.7148166884800725,0.6365420380756676,-0.5472878832053729,0.6940200870607417,-0.7068534015143436,1.2821083914265121,-0.30789596503844696,0.7332158376215936,-15815508.497626724,Townhouse,Solar,Urban
1467.253066668919,2.0,2.0,2.0,-1.1068702915340567,-0.15627633670504304,0.6856563925137109,0.250951020712043,-0.547191788882491,-0.8281805638735081,0.26841327369456214,-0.6391935337501581,-6840562.153214144,Single Family,Solar,Urban
1346.5383758393705,1.0,2.0,1.0,-0.027885482141608037,0.13930840923593518,0.8288751482565312,1.8880602412458256,-0.38785452380937296,-0.18390458054452405,-0.2615471538534398,1.931507734726779,10303384.235056635,Single Family,Oil,Suburban
864.9103498667131,2.0,2.0,1.0,-0.1852876588777083,1.6391168054440675,2.579709337654318,-1.369802979579078,0.0438114719791096,-0.0882820483512548,-0.5574917850078337,-0.8036745679697308,4022199.0834878697,Townhouse,Solar,Suburban
912.5024515616808,2.0,2.0,2.0,-1.2864910863120784,-0.6404499757293803,0.06832041300813639,0.46485198087037755,1.4516573015187388,-0.2702653843413823,2.6618594440746413,0.2276393992468176,-5281448.51934086,Single Family,Oil,Rural
1187.3420288319226,2.0,1.0,2.0,0.23053366721133914,-0.0044817963767913305,-1.0248948993808669,0.8634140715616104,2.1427110344641864,0.02915191232501268,0.2445980696492174,-0.7175586392000529,9755174.835190203,Townhouse,Solar,Rural
1656.1523437187998,2.0,2.0,2.0,2.5460545359427917,-0.9463138227477965,0.8380140545363105,-1.181193539429498,-0.5225209294096368,-0.07282243259034209,0.4513475478646326,-0.10069587281717703,2400075.483965477,Condo,Solar,Urban
